tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,preprocessed_text,sentiment_polarity
1499213,AdobeCare,False,Fri Nov 03 14:59:54 +0000 2017,@468087 Sorry to hear about your difficulties. What extensions are you attempting to sync? ^DB,,1499214.0,@ 468087 sorry hear difficulties . extensions attempting sync ? ^db,-0.5
592256,AppleSupport,False,Sun Dec 03 17:32:00 +0000 2017,@260163 We'd love to help with your iPhone. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,592257.0,@ 260163 'd love help iphone . let 's take look . reach us dm .,0.5
2825689,AmazonHelp,False,Mon Nov 27 11:36:27 +0000 2017,"@787156 As mentioned earlier, we do try to deliver orders before the estimated date but we'll not be able to guarantee an early delivery. Kindly wait till the estimates given. ^GK",2825690,2825688.0,"@ 787156 mentioned earlier , try deliver orders estimated date 'll able guarantee early delivery . kindly wait till estimates given . ^gk",0.3
2553611,725254,True,Thu Nov 16 14:57:19 +0000 2017,"Motivated by the @725255 so I want to tell @SouthwestAir that my four flights this week were smooth, early, and enjoyable #PositiveVibes #SouthwestAirlines",2553610,,"motivated @ 725255 want tell @ southwestair four flights week smooth , early , enjoyable # positivevibes # southwestairlines",0.3333333333333333
1561229,482310,True,Mon Nov 06 19:37:45 +0000 2017,"@British_Airways Thanks for your respeonse, which was very informative and helpful",1561230,1561226.0,"@ british_airways thanks respeonse , informative helpful",0.2
287290,AzureSupport,False,Fri Oct 06 14:46:04 +0000 2017,@184463 Hi there we have some documentation here: https://t.co/BgfHEEbvgt which we think may help.  ^DY,,287289.0,@ 184463 hi documentation : think may help . ^dy,0.0
146406,149229,True,Fri Nov 24 13:06:22 +0000 2017,"@149228 Hi Lisa, we wouldn't have anything to do with Leighton Buzzard station, it would be best to contact @LondonMidland who manage this station. ^Max",146405,146407.0,"@ 149228 hi lisa , would n't anything leighton buzzard station , would best contact @ londonmidland manage station . ^max",1.0
2329279,AskeBay,False,Sun Nov 12 20:27:02 +0000 2017,@122168 You can send us a DM with the item numbers and we can ensure they get reviewed for you if you need. ^D,2329278,2329280.0,@ 122168 send us dm item numbers ensure get reviewed need . ^d,0.0
2399936,690462,True,Fri Oct 20 11:46:53 +0000 2017,@VirginTrains @121516 06:52 Edinburgh to 09:15 Preston :),2399935,2399937.0,@ virgintrains @ 121516 06:52 edinburgh 09:15 preston : ),0.5
435244,218388,True,Tue Oct 10 15:57:05 +0000 2017,.@Delta please add a direct flight from DCA to AGS at least during Masters week! #Masters2018 https://t.co/Ik3xI8EmTo,435243,,. @ delta please add direct flight dca ags least masters week ! # masters2018,-0.1375
770151,303909,True,Sat Oct 07 13:42:04 +0000 2017,@AppleSupport Into my 9th hr of latest IOS update and screen still frozen despite several hard resets,770150,,@ applesupport 9th hr latest ios update screen still frozen despite several hard resets,0.06944444444444443
1193550,AmericanAir,False,Wed Oct 25 01:15:48 +0000 2017,@400466 Several of our crews have been displaced due to weather. We'll have you on your way as soon as possible.,,1193551.0,@ 400466 several crews displaced due weather . 'll way soon possible .,-0.041666666666666664
293468,TMobileHelp,False,Fri Oct 06 17:06:25 +0000 2017,"@185903 @115913 We'll check out that area together, send a DM my direction https://t.co/Nr93OTtXRx *TaylorBest",,293469.0,"@ 185903 @ 115913 'll check area together , send dm direction * taylorbest",0.0
1399259,HPSupport,False,Sat Oct 28 16:05:55 +0000 2017,"@445366 Hi there, I'd be happy to help! Please click to send us a Private Message and I'll look into this. Thanks! ^Asmita https://t.co/a2xkfCrUG1",,1399260.0,"@ 445366 hi , 'd happy help ! please click send us private message 'll look . thanks ! ^asmita",0.4166666666666667
349127,199095,True,Sun Oct 08 07:55:03 +0000 2017,Annoyed I can’t get the Star Date skill on my @115833. US only maybe?,349126,,annoyed ’ get star date skill @ 115833. us maybe ?,-0.4
1179062,397313,True,Sat Nov 25 10:36:47 +0000 2017,@sizehelpteam @397312 I need to DM you about an order. follow back. @sizehelpteam,1179064,1179061.0,@ sizehelpteam @ 397312 need dm order . follow back . @ sizehelpteam,0.0
1041817,AmazonHelp,False,Mon Nov 20 23:52:43 +0000 2017,"@366379 ご不便おかけしております。
何か、ダウンロードの際に、エラーなどが表示される状況でしょうか？
お客様のご利用環境含め、詳細をお知らせくださいませ。TY",1041816,1041818.0,@ 366379 ご不便おかけしております。 何か、ダウンロードの際に、エラーなどが表示される状況でしょうか？ お客様のご利用環境含め、詳細をお知らせくださいませ。ty,0.0
76292,133067,True,Thu Nov 30 11:52:12 +0000 2017,@Tesco I DM’d you with all of the information,,76291.0,@ tesco dm ’ information,0.0
961317,comcastcares,False,Sun Oct 22 03:15:18 +0000 2017,@330671 I would like to follow up with you tomorrow to see how the service is running if you don’t mind. -AG,961318,961316.0,@ 330671 would like follow tomorrow see service running ’ mind . -ag,0.0
1817963,AppleSupport,False,Mon Oct 16 13:06:00 +0000 2017,@546077 It’s important to have a reliable iPhone! Let us know what kind of issues you’re having in DM. We’ll continue from there. https://t.co/GDrqU22YpT,1817964,1817965.0,@ 546077 ’ important reliable iphone ! let us know kind issues ’ dm . ’ continue .,0.55
771275,AsurionCares,False,Wed Oct 11 23:02:39 +0000 2017,@304206 We'll be glad to assist you. Can you please DM your carrier and claim/mobile number? ^KF,,771276.0,@ 304206 'll glad assist . please dm carrier claim/mobile number ? ^kf,0.5
2341001,677167,True,Sat Nov 11 18:44:11 +0000 2017,"@120984 looking forward to a wicked variety bucket since lunch, only to be diddled by being given a bargain bucket. Didn't realise till I'd got settled at home....and this isn't the first time. If the hot wings weren't so amazing I wouldn't be that bothered!",2341000,,"@ 120984 looking forward wicked variety bucket since lunch , diddled given bargain bucket . n't realise till 'd got settled home .... n't first time . hot wings n't amazing would n't bothered !",0.4166666666666667
1190730,Tesco,False,Sat Nov 25 19:08:05 +0000 2017,"@399867 That's strange Joy, I'll get this looked into and let you know. Ty - Marian",,1190731.0,"@ 399867 's strange joy , 'll get looked let know . ty marian",0.375
2077133,614316,True,Thu Oct 19 01:21:12 +0000 2017,@115817 do you have any access point at this location https://t.co/qzEpWOynn3,2077132,,@ 115817 access point location,0.0
311345,190352,True,Sat Oct 07 02:58:39 +0000 2017,@Delta please give me my money back for this flight you delayed 6 hours then cancelled on me thank you so much,"311344,311346",,@ delta please give money back flight delayed 6 hours cancelled thank much,0.1
990536,UPSHelp,False,Sat Oct 14 11:48:29 +0000 2017,"@354637 Julie, I strongly suggest you remove this tweet and the one containing your phone number.^DS",,990531.0,"@ 354637 julie , strongly suggest remove tweet one containing phone number.^ds",0.4333333333333333
2563261,sprintcare,False,Thu Nov 16 18:22:20 +0000 2017,@727378 Seems like something we need to take a look. Please DM us to assist with this matter. - EG https://t.co/rMApsV8PQY,2563262,2563263.0,@ 727378 seems like something need take look . please dm us assist matter . eg,0.0
482587,229779,True,Fri Dec 01 14:13:19 +0000 2017,@AmericanAir please work on 1) having functional airplanes at BGR and 2) better customer service at DCA,482586,,@ americanair please work 1 ) functional airplanes bgr 2 ) better customer service dca,0.5
504509,235647,True,Fri Dec 01 20:38:03 +0000 2017,@comcastcares outage in my area for me and neighbors for an hour+ but no message of one in app/account. Called CS and they don’t seem to know how to handle that! “The app will say if there’s an outage” is all they know! How do I actually REPORT an outage?,504508,,@ comcastcares outage area neighbors hour+ message one app/account . called cs ’ seem know handle ! “ app say ’ outage ” know ! actually report outage ?,0.0
1929118,574077,True,Fri Nov 17 18:02:04 +0000 2017,@O2 Sorry you was on the waiting list... It’s business contracts 1x Space grey 256GB and 1x Silver 256GB,1929119,1929117.0,@ o2 sorry waiting list ... ’ business contracts 1x space grey 256gb 1x silver 256gb,-0.275
1892,British_Airways,False,Tue Oct 31 07:43:22 +0000 2017,@116134 Hi Stephen. For security please remove the email address from the public feed. We’re unable to contact passengers by email. 1/2,,1891.0,@ 116134 hi stephen . security please remove email address public feed . ’ unable contact passengers email . 1/2,-0.25
1503329,468923,True,Mon Oct 16 23:08:26 +0000 2017,"@DellCares the computer works after a hard reboot, and it works fine until it goes to sleep.","1503331,1503332",1503328.0,"@ dellcares computer works hard reboot , works fine goes sleep .",0.0625
182260,AppleSupport,False,Wed Oct 04 12:49:27 +0000 2017,@158845 We'd be happy to look into this with you. Can you tell us more about what's going on with your device??,,182261.0,@ 158845 'd happy look . tell us 's going device ? ?,0.8
1063673,371130,True,Sat Oct 14 21:43:14 +0000 2017,"Hey @VirginAmerica I have had 4 different people email me about my lost bag, plenty of follow voicemails left and zero returned calls. #help",1063672,,"hey @ virginamerica 4 different people email lost bag , plenty follow voicemails left zero returned calls . # help",0.0
537756,244659,True,Sat Dec 02 13:55:13 +0000 2017,@marksandspencer She was witty and did mention something about tequila that made me laugh and enjoying her job. There was a nice buzz around because of her.,537758,537755.0,@ marksandspencer witty mention something tequila made laugh enjoying job . nice buzz around .,0.475
143807,marksandspencer,False,Thu Nov 23 10:09:50 +0000 2017,@148522 So sorry about this! Was this sorted for you in store? If you could let us know which store you visited we can pass on your feedback to the Management team.,"143808,143806",143809.0,@ 148522 sorry ! sorted store ? could let us know store visited pass feedback management team .,-0.625
2103515,marksandspencer,False,Wed Nov 08 11:29:34 +0000 2017,"@621084 @133684 We're so pleased you've enjoyed it, Jennifer. This is definitely one of our favourites ☕",,2103516.0,"@ 621084 @ 133684 're pleased 've enjoyed , jennifer . definitely one favourites ☕",0.3333333333333333
907958,335603,True,Sat Oct 14 23:53:21 +0000 2017,@British_Airways I don't expect to wait 3 days with nothing though! Especially when we were told we'd have them sooner. You should take more care with it.,"907960,907961",907957.0,@ british_airways n't expect wait 3 days nothing though ! especially told 'd sooner . take care .,0.0
1612643,ArgosHelpers,False,Sun Nov 05 10:46:15 +0000 2017,@494847 Our stores don't have dedicated call handlers so they can only answer when they're not busy. Is there anything I can help you with? Dom,2011823,1612642.0,@ 494847 stores n't dedicated call handlers answer 're busy . anything help ? dom,0.1
842297,276629,True,Fri Oct 20 13:13:02 +0000 2017,"@AmazonHelp I'm sorry, but our time is money. I'm not sure ""apologies"" is the proper excuse for that!!",,842291.0,"@ amazonhelp 'm sorry , time money . 'm sure `` apologies '' proper excuse ! !",-0.01953125
891315,331640,True,Tue Oct 10 03:50:53 +0000 2017,@TMobileHelp I need assistance with my account.,891314,,@ tmobilehelp need assistance account .,0.0
2018832,AskLyft,False,Sat Nov 04 22:18:59 +0000 2017,@597033 Hello! We are sorry to hear this. Can you DM us the phone number attached to your account so we can take a look? https://t.co/SXpdictw1A,,2018833.0,@ 597033 hello ! sorry hear . dm us phone number attached account take look ?,-0.5
1075456,AppleSupport,False,Fri Oct 13 14:53:27 +0000 2017,@373741 Please give us more information about this issue in DM. https://t.co/GDrqU22YpT,1075457,1075458.0,@ 373741 please give us information issue dm .,0.0
856327,323353,True,Fri Oct 20 12:51:07 +0000 2017,"@MicrosoftHelps Doing everything trouble steps from upd. menu, nothing help. My Acer works ok until I connect my Skystar USB2 HD CI &gt; BSOD, restart, again https://t.co/YOXJFskuYi","856326,856328",856329.0,"@ microsofthelps everything trouble steps upd . menu , nothing help . acer works ok connect skystar usb2 hd ci & gt ; bsod , restart ,",0.15
783826,307082,True,Thu Oct 12 07:41:40 +0000 2017,@Delta I have not yet made a reservation,783828,783825.0,@ delta yet made reservation,0.0
2275033,XboxSupport,False,Sat Nov 11 05:51:14 +0000 2017,@615981 Hi there! Are you able to find the Elite Trooper Edition listed when you login here: https://t.co/7nPwyC2wzR ^BL,"2275034,2275035",2275036.0,@ 615981 hi ! able find elite trooper edition listed login : ^bl,0.5
2898310,SpotifyCares,False,Tue Nov 28 17:18:39 +0000 2017,"@802990 Hey Tahani! Thanks for the feedback. Check out https://t.co/OCqPV5UbGd to improve your Daily Mix. On the other hand, we don't have any info on the clean music option. To help make it happen, we’d recommend showing your support for the idea here: https://t.co/CdI1SY9KZE /GU",,2898311.0,"@ 802990 hey tahani ! thanks feedback . check improve daily mix . hand , n't info clean music option . help make happen , ’ recommend showing support idea : /gu",0.18888888888888888
2332629,675176,True,Mon Nov 13 01:02:58 +0000 2017,"@675175 @115714 Same, i hate them.","2332628,2332630",2332631.0,"@ 675175 @ 115714 , hate .",-0.8
728339,294490,True,Wed Oct 11 07:51:17 +0000 2017,"@AmazonHelp I ordered 1 blu Ray but there was a quantity Error and I got charged for 2, it's on the way, do I return both and start over?","728337,728343",,"@ amazonhelp ordered 1 blu ray quantity error got charged 2 , 's way , return start ?",0.0
1055485,British_Airways,False,Mon Oct 23 11:32:22 +0000 2017,"@369389 address, along with your booking reference and we'll call you to help.2/2^LW",,1055486.0,"@ 369389 address , along booking reference 'll call help.2/2^lw",0.0
2087659,380860,True,Mon Nov 06 17:52:36 +0000 2017,@VMUcare Totally called it. No response.,,2087657.0,@ vmucare totally called . response .,0.0
1223162,AmazonHelp,False,Thu Nov 02 12:02:34 +0000 2017,@407004 Por favor contesta el correo siguiendo las instrucciones indicadas para poder desbloquear tu cuenta ^VL,,1223160.0,@ 407004 por favor contesta el correo siguiendo las instrucciones indicadas para poder desbloquear tu cuenta ^vl,0.0
2275698,comcastcares,False,Sat Nov 11 07:00:22 +0000 2017,"@661890 We offer our sincere apologies, as I understand how service interruptions are frustrating. Please send a DM so we can help. –GO",,2275699.0,"@ 661890 offer sincere apologies , understand service interruptions frustrating . please send dm help . –go",0.04999999999999999
678698,281935,True,Thu Nov 23 13:14:32 +0000 2017,"@O2 They told me at the till that the code didn't work. They tried it a few times and said no it isn't working. Other codes have worked fine, but not this one :(",694584,678697.0,"@ o2 told till code n't work . tried times said n't working . codes worked fine , one : (",-0.16666666666666666
2644948,DoorDash_Help,False,Tue Oct 31 03:58:25 +0000 2017,"@746262 Hi Laurenzo,So sorry about your experience if you can DM us your information we will be in contact right away to get this resolved",,2644949.0,"@ 746262 hi laurenzo , sorry experience dm us information contact right away get resolved",-0.10714285714285715
2094259,528154,True,Wed Nov 08 21:10:15 +0000 2017,@Uber_Support I responded back as well now .. please get this sorted ..,2094262,2094257.0,@ uber_support responded back well .. please get sorted ..,0.0
2620199,740409,True,Fri Nov 17 15:26:50 +0000 2017,@Delta I just had my flight delayed and the wait to speak to a phone representative is 1hr 54minutes... In what world is this reasonable customer service?,2620198,,@ delta flight delayed wait speak phone representative 1hr 54minutes ... world reasonable customer service ?,0.2
1684307,511862,True,Sun Nov 05 00:01:55 +0000 2017,Lost Samsung Galaxy S6 so I replaced it with LG V30. I declined dubious Asurion coverage Verizon offered. Here's problem with Asurion....,1684306,,lost samsung galaxy s6 replaced lg v30 . declined dubious asurion coverage verizon offered . 's problem asurion ....,0.0
1343935,433425,True,Fri Oct 27 17:34:08 +0000 2017,"@sprintcare Not anymore, I am still annoyed at how I was treated over chat and how long it took to pre order my phone through sprint.",1343937,1343934.0,"@ sprintcare anymore , still annoyed treated chat long took pre order phone sprint .",-0.225
114479,141452,True,Wed Nov 22 18:42:42 +0000 2017,"@AppleSupport I’m running iOS 11.1.2. I want to be able to permanently: (a) keep flash off, (b) keep live photo off, and (c) keep HDR on. Currently, I have to go in and change all these settings every time I take a photo. Thanks.",114478,114480.0,"@ applesupport ’ running ios 11.1.2. want able permanently : ( ) keep flash , ( b ) keep live photo , ( c ) keep hdr . currently , go change settings every time take photo . thanks .",0.017272727272727273
353363,200003,True,Sun Oct 08 13:27:51 +0000 2017,@Safaricom_Care do you have a problem on Paybill 290027? Deposits not reflecting after paying to the Paybill number..Advice,353361,,@ safaricom_care problem paybill 290027 ? deposits reflecting paying paybill number .. advice,0.0
1263637,415930,True,Thu Oct 26 04:45:32 +0000 2017,@115765 Can you pre-download the game on xbox one now?,1263636,1227014.0,@ 115765 pre-download game xbox one ?,-0.4
2209102,645770,True,Thu Oct 19 14:53:20 +0000 2017,@115873 Uber pool fucking sucks and is insanely overpriced. Just took me an hour and 20 mins to get from SF to Belmont. Was still late to work,2209101,,@ 115873 uber pool fucking sucks insanely overpriced . took hour 20 mins get sf belmont . still late work,-0.5333333333333333
1037535,365442,True,Thu Oct 12 19:58:38 +0000 2017,"@SpotifyCares hi, i need support for spotify on a mac.",1037534,,"@ spotifycares hi , need support spotify mac .",0.0
1165586,394168,True,Mon Oct 23 15:43:28 +0000 2017,@394169 yo vic i gotta be honest i’m not feelin math today,1165585,,@ 394169 yo vic got ta honest ’ feelin math today,0.6
2549337,724347,True,Tue Oct 31 07:35:27 +0000 2017,@O2 My bank say there's nothing wrong at their end. I tried again this morning and payment is still bring declined.,,2549336.0,@ o2 bank say 's nothing wrong end . tried morning payment still bring declined .,-0.5
1042302,AmazonHelp,False,Mon Oct 23 08:35:52 +0000 2017,"@366438 Also, as this a social medial platform, please don't provide order details. We consider it personal information. ^HR",1042300,1042303.0,"@ 366438 also , social medial platform , please n't provide order details . consider personal information . ^hr",0.016666666666666666
2722267,403168,True,Mon Nov 20 09:43:22 +0000 2017,"7 years ago today, I had a bit of a different morning commute. 

Still, the 7:32 @GWRHelp from Maidenhead to Paddington is fun too.

...ahem. https://t.co/3LWb5EHxEx",2722265,,"7 years ago today , bit different morning commute . still , 7:32 @ gwrhelp maidenhead paddington fun . ... ahem .",0.15
2364709,AmazonHelp,False,Mon Nov 13 22:11:30 +0000 2017,"@417887 I'm so sorry your shipment was late. This is not the delivery experience that we want you to have. When you spoke with us, what options did we provide? ^AY",2364710,2364711.0,"@ 417887 'm sorry shipment late . delivery experience want . spoke us , options provide ? ^ay",-0.4
1492201,466529,True,Tue Oct 17 11:26:02 +0000 2017,@DoorDash_Help Still waiting to hear from someone,,1492200.0,@ doordash_help still waiting hear someone,0.0
2652583,AppleSupport,False,Sat Nov 18 21:40:55 +0000 2017,@747421  We'll be glad to help you get to the bottom of this issue. First lets back up your device and update to the recent iOS version 11.1.2. Let us know if that helps.,2652582,2652584.0,@ 747421 'll glad help get bottom issue . first lets back device update recent ios version 11.1.2. let us know helps .,0.1875
1655510,505219,True,Mon Nov 06 03:11:32 +0000 2017,"Very sneaky @115879, I only signed up for the $50 credit for first time users and you pull this? literally just signed in for the first time. https://t.co/RA2x9oS1Ju",1655509,,"sneaky @ 115879 , signed $ 50 credit first time users pull ? literally signed first time .",0.25
1036234,Morrisons,False,Sat Oct 14 18:33:07 +0000 2017,@313184 Very sorry about this :( Please send me your More card number via DM :) Thanks - Chloe,1036235,1036236.0,@ 313184 sorry : ( please send card number via dm : ) thanks chloe,-0.1375
2944782,UPSHelp,False,Wed Nov 29 14:47:00 +0000 2017,"@379519 Unfortunately, we don't have a way to check this information in general, as a ""rural"" notification is typically due to the distance between our facility and the customer. Please use the link to send the track#, so we can look into this. ^AP",,2944783.0,"@ 379519 unfortunately , n't way check information general , `` rural '' notification typically due distance facility customer . please use link send track # , look . ^ap",-0.14375
72237,132218,True,Thu Nov 30 10:07:54 +0000 2017,@119309 @Safaricom_Care your online staff and customer care services are both incompetent and annoying. I have been waiting for your follow up for two days now. How much longer should I wait!?!?,"72236,72238",,@ 119309 @ safaricom_care online staff customer care services incompetent annoying . waiting follow two days . much longer wait ! ? ! ?,-0.2791666666666666
1313423,159139,True,Fri Oct 27 10:10:01 +0000 2017,"@AmazonHelp There is one left. By the time I get a refund and then order it may not be there, so it's risky.",1313424,1313422.0,"@ amazonhelp one left . time get refund order may , 's risky .",0.0
189617,160474,True,Wed Oct 04 10:46:05 +0000 2017,@British_Airways It should have been. BA2758. Apologies. The issue imho was that the Pilots were not fully appraised of the situation,189616,189618.0,@ british_airways . ba2758 . apologies . issue imho pilots fully appraised situation,0.0
640459,AskAmex,False,Wed Nov 22 20:09:13 +0000 2017,"@271949 Hi, thx or reaching out to us. Have you contacted Membership rewards regarding your points? ^K",640456,640460.0,"@ 271949 hi , thx reaching us . contacted membership rewards regarding points ? ^k",0.0
2632145,TacoBellTeam,False,Fri Nov 17 18:35:32 +0000 2017,"@743209 Let's talk, Dustin. DM us. https://t.co/FUsmRWStIs",,2632146.0,"@ 743209 let 's talk , dustin . dm us .",0.0
811530,313352,True,Thu Oct 12 18:59:15 +0000 2017,@TacoBellTeam I was in the drive through line from start to finish for a solid 40 minutes,811532,811529.0,@ tacobellteam drive line start finish solid 40 minutes,0.0
154057,comcastcares,False,Fri Nov 24 18:16:36 +0000 2017,@151284 Thanks for updating us on the situation and for bearing with us. Is there anything else I can look into for you today? -JB,,154056.0,@ 151284 thanks updating us situation bearing us . anything else look today ? -jb,0.2
303815,188537,True,Fri Oct 06 22:15:26 +0000 2017,@115955 STOP CALLING ME!!  I will sue you!!,303814,,@ 115955 stop calling ! ! sue ! !,0.0
1040803,TMobileHelp,False,Thu Nov 16 21:09:46 +0000 2017,@366196 @115913 Hi! Thanks for getting back to me. I'm showing we last spoke last week and this sounds like a different issue. Send me a DM and we can get this cleared up. Thank you! *AlissaFast,1040802,1040804.0,@ 366196 @ 115913 hi ! thanks getting back . 'm showing last spoke last week sounds like different issue . send dm get cleared . thank ! * alissafast,0.04
1550591,479907,True,Sat Nov 04 02:36:33 +0000 2017,"@AirbnbHelp I can't get help on the website. Shut down my account yesterday, but getting texts today to respond to an inquiry. I have no way",1550590,,"@ airbnbhelp ca n't get help website . shut account yesterday , getting texts today respond inquiry . way",0.0
2720226,763303,True,Mon Nov 20 09:29:22 +0000 2017,@LondonMidland Brilliant thank you!,,2720225.0,@ londonmidland brilliant thank !,1.0
700929,287304,True,Thu Nov 23 16:55:25 +0000 2017,The @140153 @Delta choir in the Thanksgiving Parade was marvelous!!! Christmas harmony! 🎄🎶❤️,700928,,@ 140153 @ delta choir thanksgiving parade marvelous ! ! ! christmas harmony ! 🎄🎶❤️,0.375
1558339,AskLyft,False,Sat Nov 04 12:35:23 +0000 2017,"@214599 Please contact our Critical Response Line. Click the ""Call Me"" button and enter your number at https://t.co/93jojKlTCK.",,1558340.0,@ 214599 please contact critical response line . click `` call '' button enter number,0.0
94456,SouthwestAir,False,Thu Nov 30 15:35:22 +0000 2017,"@136512 We wish that too, Kendra! Next time we'll welcome him onboard with open wings! ^SL",,94457.0,"@ 136512 wish , kendra ! next time 'll welcome onboard open wings ! ^sl",0.26666666666666666
2864782,AmazonHelp,False,Mon Nov 27 23:49:56 +0000 2017,"@795707 Sounds like you were blindingly struck by our good deals! ⚡ No worries, if you ever need to return anything bought in error, you can always refer here: https://t.co/eFtktFlqMS ^FD",2864783,2864784.0,"@ 795707 sounds like blindingly struck good deals ! ⚡ worries , ever need return anything bought error , always refer : ^fd",0.875
233620,171612,True,Thu Oct 05 03:29:28 +0000 2017,@115858 my battery life sucks after the update????,233619,,@ 115858 battery life sucks update ? ? ? ?,-0.3
1279163,419324,True,Thu Oct 26 16:58:02 +0000 2017,@Delta Well every time I sit on a plane I keep hearing a weird noise like a TiC ToC,"1279165,1279166,1279167,1279168",1279162.0,@ delta well every time sit plane keep hearing weird noise like tic toc,-0.5
640889,272048,True,Wed Nov 22 20:57:46 +0000 2017,@VirginTrains Is this still the case or have Services been stopped...??,640891,640888.0,@ virgintrains still case services stopped ... ? ?,0.0
2327668,AskLyft,False,Mon Nov 13 13:31:20 +0000 2017,@674098 Hey Eddie! We are sorry for this experience. Can you DM us the phone number associated with your account so we can look into this for you? https://t.co/SXpdictw1A,,2327669.0,@ 674098 hey eddie ! sorry experience . dm us phone number associated account look ?,-0.5
239059,132546,True,Thu Oct 05 12:50:19 +0000 2017,@idea_cares @idea_cares @116331  how many days I will chase you like this????when I will get response from you???,,239047.0,@ idea_cares @ idea_cares @ 116331 many days chase like ? ? ? ? get response ? ? ?,0.5
97073,AppleSupport,False,Thu Nov 30 16:14:32 +0000 2017,"@137193 We know how important it is for your iMessages to work so you can stay in touch with friends and family. Let’s go through some troubleshooting to see what we can find out. To start, which device are you using? Which software version are you running on the device?",,97074.0,"@ 137193 know important imessages work stay touch friends family . let ’ go troubleshooting see find . start , device using ? software version running device ?",0.4
1626963,498142,True,Tue Oct 17 12:18:38 +0000 2017,@GWRHelp @121203 Trying to get a train today? I wouldn’t bother. A 50minute delay? Well done 👏 #ihatetrains #missedmeeting,1626961,,@ gwrhelp @ 121203 trying get train today ? ’ bother . 50minute delay ? well done 👏 # ihatetrains # missedmeeting,0.0
2260983,658321,True,Sat Nov 11 01:52:35 +0000 2017,@658320 @SouthwestAir @126260 You are giving me post traumatic algebra class syndrome!,2260982,2260984.0,@ 658320 @ southwestair @ 126260 giving post traumatic algebra class syndrome !,0.0
727361,comcastcares,False,Fri Oct 06 17:51:23 +0000 2017,"@294241 I can look into the charges. Please verify the address, phone number, and name on the account in a direct message to get started. -Tom",727362,727359.0,"@ 294241 look charges . please verify address , phone number , name account direct message get started . -tom",0.1
1534499,British_Airways,False,Fri Nov 03 23:51:10 +0000 2017,"@475880 We're sorry to hear this, Steph. We hope you didn't have too long to wait before you boarded. ^JR",1534500,1534501.0,"@ 475880 're sorry hear , steph . hope n't long wait boarded . ^jr",-0.275
581043,256910,True,Sun Dec 03 12:00:24 +0000 2017,@VirginTrains will the Euston to Preston trains be running around 4?,581042,,@ virgintrains euston preston trains running around 4 ?,0.0
75046,132794,True,Thu Nov 30 11:11:22 +0000 2017,Thanks @VirginTrains - cancelled train and told I might have to sit on the floor on the next one #sterlingserviceasusual,75044,,thanks @ virgintrains cancelled train told might sit floor next one # sterlingserviceasusual,0.1
1000580,356882,True,Sun Oct 15 16:04:21 +0000 2017,@GWRHelp ‘Replacement bus service’ 3 words  guaranteed to bring normally strong people to their knees,1135459,1000579.0,@ gwrhelp ‘ replacement bus service ’ 3 words guaranteed bring normally strong people knees,0.4333333333333333
2949389,814531,True,Wed Nov 29 17:01:38 +0000 2017,@117086 Sou o feliz proprietário de um - #FireTvStick - acabou de chegar ✌️✌️✌️bora fazer #unboxing - abandonando meu Apple TV de 3ª geração. - Amazon traga toda a linha para o Brasil 🙏🏻 https://t.co/cthhL3tSlP,2949387,2949391.0,@ 117086 sou feliz proprietário de um # firetvstick acabou de chegar ✌️✌️✌️bora fazer # unboxing abandonando meu apple tv de 3ª geração . amazon traga toda linha para brasil 🙏🏻,0.0
1778699,534423,True,Sat Nov 25 08:10:38 +0000 2017,"@sizehelpteam are having a lafff them yeezys were gone in 0.9 secs if u managed to purchase a pair just how did u do it 
a cant cope wid dis there needs to be more pairs made @13510",1778698,,@ sizehelpteam lafff yeezys gone 0.9 secs u managed purchase pair u cant cope wid dis needs pairs made @ 13510,0.0
1453729,217027,True,Thu Nov 02 20:02:59 +0000 2017,@457366 @AmazonHelp  https://t.co/L0qW9jKs7w,1453730,1453728.0,@ 457366 @ amazonhelp,0.0
1564174,325710,True,Sat Nov 04 15:09:37 +0000 2017,@Uber_Support This has been unpleasant for me. To fix this you should refund me more as your phone driver support agent was rude as well.,1564176,1564173.0,@ uber_support unpleasant . fix refund phone driver support agent rude well .,-0.475
738470,296617,True,Fri Oct 06 18:37:57 +0000 2017,"@British_Airways your manage my booking feature is terrible. I'm already logged in, why must I enter so much info just to see my flights?",738469,,"@ british_airways manage booking feature terrible . 'm already logged , must enter much info see flights ?",-0.4
642430,UPSHelp,False,Wed Oct 04 19:31:50 +0000 2017,"@272494 I am sorry we have upset you. Our team would like to help, please DM the details and include the tracking number. ^TV https://t.co/wKJHDXWGRQ",642428,642431.0,"@ 272494 sorry upset . team would like help , please dm details include tracking number . ^tv",-0.5
1903556,404715,True,Wed Oct 25 05:21:29 +0000 2017,@idea_cares Nothing to look into it... I am going to port now... yes this is my number 8297288776... Need to wait for 3 months to port...Irritating...,,1903555.0,@ idea_cares nothing look ... going port ... yes number 8297288776 ... need wait 3 months port ... irritating ...,-0.4
2598441,Ask_Spectrum,False,Fri Nov 17 05:26:35 +0000 2017,"@712251 Good evening. If you would please DM your account or phone number for me, I will be happy to look into this for you. ^MO",,2598442.0,"@ 712251 good evening . would please dm account phone number , happy look . ^mo",0.75
